pcd	WGS84long	WGS84lat
CM28RT	0.474895	51.6964
CM28RU	0.471963	51.6951
CM28RW	0.46482	51.7024
CM28RX	0.47081	51.6958
CM28RY	0.476504	51.7012
CM28RZ	0.476775	51.6998
CM28SA	0.477167	51.699
CM28SB	0.477344	51.6983
CM28SD	0.477006	51.6977
CM28SE	0.476308	51.6968
CM28SF	0.475458	51.6961
CM28SG	0.473904	51.6955
CM28SH	0.472896	51.6969
CM28SJ	0.473657	51.6973
CM28SL	0.472444	51.696
CM28SN	0.474199	51.6977
CM28SP	0.476303	51.6983
CM28SQ	0.474172	51.6966
CM28SR	0.47244	51.6957
CM28SS	0.474252	51.7164
CM28ST	0.476023	51.7372
CM28SU	0.47434	51.696
CM28SW	0.501842	51.7113
CM28SX	0.455207	51.7206
CM28SY	0.453454	51.7195
CM28SZ	0.455405	51.7207
CM28TA	0.454485	51.7211
CM28TB	0.453905	51.7209
CM28TD	0.450008	51.7203
CM28TE	0.450278	51.7178
CM28TF	0.452171	51.7177
CM28TG	0.442646	51.7091
CM28TH	0.448392	51.7035
CM28TJ	0.448889	51.7044
CM28TL	0.457701	51.699
CM28TN	0.457473	51.6977
CM28TP	0.462716	51.7
CM28TQ	0.446316	51.7061
CM28TR	0.461603	51.6949
CM28TS	0.463166	51.6976
CM28TT	0.473091	51.6996
CM28TU	0.483566	51.7033
CM28TW	0.455197	51.6971
CM28TX	0.476023	51.7372
CM28TY	0.46535	51.6968
CM28TZ	0.465189	51.697
CM28UA	0.494059	51.688
CM28UB	0.48167	51.6829
CM28UD	0.493305	51.6832
CM28UE	0.488626	51.6744
CM28UF	0.503424	51.6755
CM28UG	0.493962	51.6704
CM28UH	0.497055	51.6701
CM28UJ	0.505221	51.6695
CM28UL	0.510182	51.6708
CM28UN	0.514196	51.6723
CM28UP	0.500269	51.6699
CM28UQ	0.498628	51.6703
CM28UR	0.499839	51.6697
CM28US	0.453599	51.72
CM28UT	0.499254	51.6691
CM28UU	0.494115	51.669
CM28UW	0.501463	51.6709
CM28UX	0.485957	51.6703
CM28UY	0.474312	51.6698
CM28UZ	0.48755	51.6735
CM28WA	0.473812	51.6983
CM28WB	0.476023	51.7372
CM28WD	0.469545	51.6965
CM28WE	0.476023	51.7372
CM28WF	0.500548	51.7427
CM28WG	0.476023	51.7372
CM28WH	0.476023	51.7372
CM28WJ	0.476023	51.7372
CM28WL	0.478301	51.7028
CM28WN	0.500548	51.7427
CM28WP	0.476023	51.7372
CM28WQ	0.435952	51.7115
CM28WR	0.476023	51.7372
CM28WS	0.476023	51.7372
CM28WT	0.476023	51.7372
CM28WU	0.476023	51.7372
CM28WW	0.476023	51.7372
CM28WX	0.476023	51.7372
CM28WY	0.476023	51.7372
CM28WZ	0.476023	51.7372
CM28XA	0.475556	51.6753
CM28XB	0.470616	51.6802
CM28XD	0.50683	51.6704
CM28XE	0.506975	51.6701
CM28XF	0.484429	51.6723
CM28XG	0.484193	51.6719
CM28XH	0.477018	51.7138
CM28XJ	0.476879	51.7131
CM28XL	0.476263	51.7129
CM28XN	0.474841	51.7118
CM28XP	0.470556	51.7105
CM28XQ	0.476023	51.7372
CM28XR	0.469385	51.71
CM28XS	0.469117	51.7091
CM28XT	0.467729	51.7088
CM28XU	0.467882	51.7092
CM28XW	0.473091	51.7111
CM28XX	0.466132	51.7087
CM28XY	0.465473	51.7086
CM28XZ	0.464906	51.7088
CM28YA	0.481343	51.7026
CM28YB	0.482102	51.7016
CM28YD	0.48161	51.7001
CM28YE	0.480516	51.7015
CM28YF	0.47946	51.7012
CM28YG	0.479646	51.7007
CM28YH	0.478173	51.7018
CM28YJ	0.477621	51.7004
CM28YL	0.478537	51.7008
CM28YN	0.476023	51.7372
CM28YP	0.478301	51.7028
CM28YQ	0.480362	51.7011
CM28YR	0.488103	51.7111
CM28YS	0.476023	51.7372
CM28YT	0.488103	51.7111
CM28YU	0.487078	51.7114
CM28YW	0.476023	51.7372
CM28YX	0.489261	51.7142
CM28YY	0.48925	51.7153
CM28YZ	0.48832	51.7147
CM28ZA	0.478301	51.7028
CM28ZB	0.476023	51.7372
CM28ZD	0.476023	51.7372
CM28ZF	0.499511	51.7139
CM28ZG	0.498544	51.7135
CM28ZQ	0.476023	51.7372
CM28ZW	0.476023	51.7372
CM28ZY	0.476023	51.7372
CM29AA	0.462135	51.7247
CM29AB	0.461383	51.7244
CM29AD	0.461538	51.7249
CM29AE	0.461196	51.7234
CM29AF	0.460579	51.7238
CM29AG	0.45871	51.7238
CM29AH	0.459475	51.7224
CM29AJ	0.461216	51.7214
CM29AL	0.457933	51.7212
CM29AN	0.457266	51.7204
CM29AP	0.455317	51.7183
CM29AQ	0.461505	51.7227
CM29AR	0.456828	51.7211
CM29AS	0.458759	51.7209
CM29AT	0.457912	51.7203
CM29AU	0.459681	51.72
CM29AW	0.456715	51.719
CM29AX	0.460581	51.7195
CM29AY	0.461893	51.7197
CM29AZ	0.46288	51.7192
CM29BA	0.461959	51.7185
CM29BB	0.461597	51.7175
CM29BD	0.462077	51.7164
CM29BE	0.461375	51.7187
CM29BG	0.459437	51.7193
CM29BH	0.461252	51.722
CM29BJ	0.46003	51.7193
CM29BL	0.460564	51.723
CM29BN	0.460623	51.7246
CM29BP	0.467539	51.7239
CM29BQ	0.460396	51.7185
CM29BS	0.467236	51.7234
CM29BT	0.466081	51.7224
CM29BU	0.46604	51.7243
CM29BW	0.476023	51.7372
CM29BX	0.465155	51.7238
CM29BY	0.465738	51.7196
CM29BZ	0.464801	51.7165
CM29DA	0.4639	51.7201
CM29DB	0.463775	51.7184
CM29DD	0.463399	51.717
CM29DE	0.47271	51.721
CM29DF	0.463779	51.7214
CM29DG	0.47094	51.7205
CM29DH	0.464941	51.7214
CM29DJ	0.474564	51.7192
CM29DL	0.46684	51.7178
CM29DN	0.46684	51.7178
CM29DP	0.467099	51.718
CM29DQ	0.468533	51.7177
CM29DR	0.470067	51.7174
CM29DS	0.472378	51.7166
CM29DT	0.475239	51.7172
CM29DU	0.476499	51.7183
CM29DW	0.46684	51.7178
CM29DX	0.479651	51.7204
CM29DY	0.470922	51.7175
CM29DZ	0.471576	51.7175
CM29EA	0.471784	51.7168
CM29EB	0.472015	51.7173
CM29ED	0.473174	51.7166
CM29EE	0.472756	51.7171
CM29EF	0.474373	51.717
CM29EG	0.474037	51.7175
CM29EH	0.475187	51.7192
CM29EJ	0.47668	51.7203
CM29EL	0.478223	51.7204
CM29EN	0.476599	51.7196
CM29EP	0.476104	51.7188
CM29EQ	0.474325	51.7183
CM29ER	0.475126	51.7178
CM29ES	0.470457	51.7185
CM29ET	0.474564	51.7192
CM29EU	0.476023	51.7372
CM29EW	0.475161	51.7182
CM29EX	0.476023	51.7372
CM29EY	0.467935	51.7168
CM29EZ	0.467366	51.716
CM29FA	0.459207	51.7214
CM29FB	0.474564	51.7192
CM29FD	0.4746	51.7193
CM29FE	0.459207	51.7214
CM29FF	0.486811	51.7155
CM29FG	0.469144	51.7236
CM29FH	0.488178	51.7169
CM29FJ	0.486167	51.7151
CM29FL	0.487391	51.715
CM29FN	0.48858	51.7163
CM29FP	0.489512	51.7159
CM29FQ	0.460118	51.7174
CM29FR	0.49253	51.7176
CM29FS	0.487016	51.7158
CM29FT	0.459815	51.7185
CM29FW	0.459276	51.7195
CM29FX	0.459576	51.7173
CM29FZ	0.476023	51.7372
CM29GA	0.484389	51.7225
CM29GB	0.486142	51.7215
CM29GD	0.487404	51.7218
CM29GG	0.484001	51.721
CM29GH	0.48635	51.7208
CM29GJ	0.486095	51.7209
CM29GL	0.485177	51.7211
CM29GX	0.484389	51.7225
CM29GY	0.485114	51.7218
CM29HA	0.469265	51.7168
CM29HB	0.468603	51.7161
CM29HD	0.467965	51.7161
CM29HE	0.468133	51.7149
CM29HF	0.468823	51.7146
CM29HG	0.4708	51.7147
CM29HH	0.472882	51.7157
CM29HJ	0.469314	51.7161
CM29HL	0.470641	51.7163
CM29HN	0.472028	51.716
CM29HP	0.470969	51.7154
CM29HQ	0.472096	51.7151
CM29HR	0.469185	51.7151
CM29HS	0.466673	51.7142
CM29HT	0.469559	51.714
CM29HU	0.470937	51.714
CM29HW	0.470137	51.7156
CM29HX	0.487399	51.7167
CM29HY	0.500548	51.7427
CM29HZ	0.478688	51.7237
CM29JA	0.474409	51.7227
CM29JB	0.477486	51.7181
CM29JD	0.478567	51.7175
CM29JE	0.48008	51.7176
CM29JF	0.479614	51.717
CM29JG	0.479079	51.7184
CM29JH	0.478416	51.7187
CM29JJ	0.480127	51.7195
CM29JL	0.480141	51.7185
CM29JN	0.480584	51.717
CM29JP	0.478606	51.7161
CM29JQ	0.479085	51.7195
CM29JR	0.476539	51.7161
CM29JS	0.480489	51.7195
CM29JT	0.481244	51.7185
CM29JU	0.481835	51.7195
CM29JW	0.479658	51.7165
CM29JX	0.481401	51.7193
CM29JY	0.488511	51.7206
CM29JZ	0.476023	51.7372
CM29LA	0.465086	51.7198
CM29LB	0.464291	51.7172
CM29LD	0.465918	51.7178
CM29LE	0.467914	51.7175
CM29LF	0.471008	51.7167
CM29LG	0.475171	51.7165
CM29LH	0.477788	51.7194
CM29LJ	0.481253	51.72
CM29LL	0.4664	51.7166
CM29LN	0.466782	51.7151
CM29LP	0.476023	51.7372
CM29LQ	0.476986	51.7222
CM29LR	0.478292	51.7222
CM29LS	0.479013	51.7211
CM29LT	0.477666	51.7174
CM29LU	0.47687	51.7169
CM29LW	0.465753	51.7151
CM29LX	0.478452	51.717
CM29LY	0.477603	51.717
CM29LZ	0.478214	51.7155
CM29NA	0.477397	51.7149
CM29NB	0.48061	51.7157
CM29ND	0.476066	51.7152
CM29NE	0.476414	51.7154
CM29NF	0.479537	51.7159
CM29NG	0.47859	51.715
CM29NH	0.476144	51.7147
CM29NJ	0.47403	51.7147
CM29NL	0.478395	51.7143
CM29NN	0.477882	51.7142
CM29NP	0.47654	51.714
CM29NQ	0.477402	51.7144
CM29NR	0.475113	51.7139
CM29NS	0.473171	51.7141
CM29NT	0.472881	51.7144
CM29NU	0.474814	51.7142
CM29NW	0.477027	51.7142
CM29NX	0.47351	51.7145
CM29NY	0.474343	51.7151
CM29NZ	0.482414	51.7208
CM29PA	0.475463	51.7235
CM29PB	0.479898	51.722
CM29PD	0.470185	51.7265
CM29PE	0.469128	51.7265
CM29PF	0.470692	51.727
CM29PG	0.469792	51.726
CM29PH	0.468118	51.725
CM29PJ	0.468018	51.7264
CM29PL	0.469137	51.7262
CM29PN	0.467381	51.7258
CM29PP	0.469955	51.7236
CM29PQ	0.469045	51.7255
CM29PR	0.468567	51.7239
CM29PS	0.470085	51.7247
CM29PT	0.471421	51.7242
CM29PU	0.468573	51.7232
CM29PW	0.468329	51.7257
CM29PX	0.476187	51.7243
CM29PY	0.472684	51.723
CM29PZ	0.470148	51.7221
CM29QA	0.468026	51.7222
CM29QB	0.469799	51.7253
CM29QD	0.467289	51.7255
CM29QE	0.479445	51.7221
CM29QF	0.482781	51.7214
CM29QG	0.480745	51.7255
CM29QH	0.48146	51.7248
CM29QJ	0.480862	51.7247
CM29QL	0.4817	51.7237
CM29QN	0.483402	51.723
CM29QP	0.482661	51.7251
CM29QQ	0.480282	51.7258
CM29QR	0.483934	51.7243
CM29QS	0.480739	51.7225
CM29QT	0.484764	51.7238
CM29QU	0.474268	51.7212
CM29QW	0.481996	51.7256
CM29QX	0.485679	51.7233
CM29QY	0.486334	51.7221
CM29QZ	0.486863	51.7227
CM29RA	0.48956	51.7215
CM29RB	0.493572	51.7205
CM29RD	0.496327	51.7197
CM29RE	0.49142	51.72
CM29RF	0.491453	51.7188
CM29RG	0.490253	51.7204
CM29RH	0.483044	51.7228
CM29RJ	0.48312	51.7242
CM29RL	0.495575	51.7184
CM29RN	0.488814	51.7214
CM29RP	0.486557	51.718
CM29RQ	0.495265	51.7194
CM29RR	0.488189	51.7176
CM29RS	0.486867	51.7141
CM29RT	0.484457	51.7177
CM29RU	0.483242	51.7185
CM29RW	0.474529	51.7191
CM29RX	0.485864	51.7169
CM29RY	0.485042	51.7149
CM29RZ	0.486096	51.7135
CM29SA	0.483419	51.7162
CM29SB	0.482236	51.7163
CM29SD	0.48376	51.7171
CM29SE	0.482413	51.7176
CM29SF	0.484748	51.7153
CM29SG	0.484834	51.7159
CM29SH	0.481756	51.7144
CM29SJ	0.479373	51.7126
CM29SL	0.478821	51.7131
CM29SN	0.477572	51.712
CM29SP	0.481211	51.715
CM29SQ	0.484111	51.7161
CM29SR	0.480984	51.7122
CM29SS	0.484047	51.7147
CM29ST	0.47917	51.7139
CM29SU	0.48832	51.7213
CM29SW	0.48381	51.7135
CM29SX	0.488073	51.7218
CM29SY	0.487289	51.7218
CM29SZ	0.487633	51.7212
CM29TA	0.489015	51.72
CM29TB	0.485789	51.7201
CM29TD	0.485789	51.7201
CM29TE	0.48651	51.7205
CM29TF	0.487782	51.7186
CM29TG	0.487235	51.72
CM29TH	0.48721	51.7185
CM29TJ	0.487394	51.719
CM29TL	0.489042	51.7192
CM29TN	0.485784	51.7192
CM29TP	0.483737	51.7199
CM29TQ	0.487816	51.7201
CM29TR	0.48273	51.7197
CM29TS	0.485171	51.7199
CM29TT	0.484483	51.72
CM29TU	0.483068	51.7203
CM29TW	0.484466	51.7194
CM29TX	0.482636	51.7191
CM29TY	0.485292	51.7189
CM29TZ	0.489134	51.718
CM29UA	0.49104	51.7173
CM29UB	0.49053	51.716
CM29UD	0.49157	51.7159
CM29UE	0.491949	51.7168
CM29UF	0.494743	51.717
CM29UG	0.474529	51.7191
CM29UH	0.487235	51.72
CM29UJ	0.484195	51.7174
CM29UL	0.469772	51.7216
CM29UN	0.481106	51.7139
CM29UP	0.474564	51.7192
CM29UQ	0.492166	51.7175
CM29UR	0.487235	51.72
CM29US	0.476023	51.7372
CM29UT	0.491426	51.7172
CM29UU	0.476023	51.7372
CM29UW	0.476023	51.7372
CM29WA	0.474564	51.7192
CM29WB	0.476023	51.7372
CM29WD	0.476023	51.7372
CM29WE	0.476023	51.7372
CM29WF	0.492166	51.7175
CM29WG	0.476023	51.7372
CM29WH	0.492166	51.7175
CM29WJ	0.492166	51.7175
CM29WL	0.476023	51.7372
CM29WN	0.476023	51.7372
CM29WS	0.500548	51.7427
CM29WT	0.476023	51.7372
CM29WU	0.500548	51.7427
CM29WW	0.476023	51.7372
CM29WX	0.476023	51.7372
CM29WY	0.476023	51.7372
CM29WZ	0.476023	51.7372
CM29XA	0.476023	51.7372
CM29XB	0.500548	51.7427
CM29XD	0.465785	51.725
CM29XE	0.45761	51.7224
CM29XF	0.459422	51.7235
CM29XG	0.458424	51.7222
CM29XH	0.459455	51.7247
CM29XJ	0.459011	51.7232
CM29XL	0.45855	51.7229
CM29XN	0.45696	51.7225
CM29XP	0.474564	51.7192
CM29XQ	0.459808	51.7234
CM29XR	0.474564	51.7192
CM29XS	0.476023	51.7372
CM29XW	0.462298	51.7208
CM29YB	0.476023	51.7372
CM29YQ	0.476023	51.7372
CM29YT	0.476023	51.7372
CM31AA	0.468727	51.7856
CM31AB	0.465764	51.7887
CM31AD	0.461827	51.7851
CM31AE	0.46556	51.7897
CM31AF	0.464974	51.7899
CM31AG	0.465346	51.7901
CM31AH	0.462784	51.7957
CM31AJ	0.460057	51.7925
CM31AL	0.460051	51.7935
CM31AN	0.458744	51.7926
CM31AP	0.459187	51.7936
CM31AQ	0.464275	51.7909
CM31AR	0.456832	51.7943
CM31AS	0.457167	51.7949
CM31AT	0.457216	51.7952
CM31AU	0.457269	51.7954
CM31AW	0.464137	51.7913
CM31AX	0.448919	51.8003
CM31AY	0.448154	51.7995
CM31AZ	0.448414	51.8019
CM31BA	0.460542	51.8036
CM31BB	0.461355	51.8033
CM31BD	0.522031	51.8321
CM31BE	0.467046	51.8092
CM31BF	0.460542	51.8036
CM31BG	0.459816	51.8051
CM31BH	0.454455	51.809
CM31BJ	0.454217	51.8094
CM31BL	0.453436	51.8135
CM31BN	0.454964	51.8128
CM31BP	0.461673	51.8049
CM31BQ	0.455025	51.8083
CM31BS	0.462493	51.8045
CM31BT	0.46513	51.8132
CM31BU	0.463042	51.8263
CM31BW	0.460751	51.8055
CM31BX	0.466842	51.8297
CM31BY	0.477882	51.8092
CM31BZ	0.472421	51.7969
CM31DA	0.458161	51.7926
CM31DB	0.457047	51.7921
CM31DD	0.460764	51.7916
CM31DE	0.457427	51.7935
CM31DF	0.456601	51.7922
CM31DG	0.455766	51.791
CM31DH	0.453732	51.7927
CM31DJ	0.45443	51.7925
CM31DL	0.465442	51.8131
CM31DN	0.465442	51.8131
CM31DP	0.453788	51.79
CM31DQ	0.455624	51.7915
CM31DR	0.452864	51.7856
CM31DS	0.451787	51.785
CM31DT	0.45371	51.7851
CM31DU	0.457431	51.7845
CM31DW	0.476023	51.7372
CM31DX	0.45268	51.7846
CM31DY	0.445747	51.783
CM31DZ	0.442362	51.782
CM31EA	0.436159	51.7829
CM31EB	0.43106	51.7859
CM31ED	0.444438	51.7888
CM31EE	0.446197	51.7897
CM31EF	0.440102	51.7901
CM31EG	0.435506	51.7926
CM31EH	0.427788	51.7925
CM31EJ	0.427914	51.7921
CM31EL	0.445447	51.7943
CM31EN	0.44702	51.7952
CM31EP	0.448965	51.7955
CM31EQ	0.428196	51.7925
CM31ER	0.453003	51.7951
CM31ES	0.454561	51.7947
CM31ET	0.455435	51.7945
CM31EU	0.455906	51.7949
CM31EW	0.448022	51.7971
CM31EX	0.455612	51.7937
CM31EY	0.476023	51.7372
CM31EZ	0.465442	51.8131
CM31FB	0.476023	51.7372
CM31FD	0.457976	51.794
CM31FE	0.436264	51.7811
CM31FF	0.446357	51.7832
CM31GD	0.476023	51.7372
CM31GE	0.476023	51.7372
CM31GS	0.504869	51.827
CM31GT	0.505877	51.8279
CM31GU	0.504478	51.8281
CM31GW	0.476023	51.7372
CM31GX	0.50495	51.8285
CM31GY	0.506157	51.8293
CM31GZ	0.50679	51.8292
CM31HA	0.41155	51.8035
CM31HB	0.402321	51.8023
CM31HD	0.412329	51.8034
CM31HE	0.412664	51.8042
CM31HF	0.414935	51.8027
CM31HG	0.414394	51.8048
CM31HH	0.414139	51.806
CM31HJ	0.414403	51.8053
CM31HL	0.4121	51.8051
CM31HN	0.388182	51.8002
CM31HP	0.382971	51.8073
CM31HQ	0.415385	51.8052
CM31HR	0.377224	51.8116
CM31HS	0.37651	51.808
CM31HT	0.373826	51.819
CM31HU	0.375399	51.826
CM31HW	0.386761	51.8043
CM31HX	0.386753	51.819
CM31HY	0.398384	51.8139
CM31HZ	0.403607	51.8093
CM31JA	0.413345	51.8134
CM31JB	0.425541	51.8098
CM31JD	0.422106	51.8074
CM31JE	0.426565	51.807
CM31JF	0.419166	51.8062
CM31JG	0.412952	51.8058
CM31JH	0.503967	51.8278
CM31JJ	0.503782	51.8265
CM31JL	0.504251	51.8266
CM31JN	0.454406	51.8137
CM31JP	0.464578	51.8382
CM31JQ	0.424486	51.8137
CM31JR	0.447089	51.8369
CM31JS	0.446786	51.8343
CM31JT	0.447791	51.8341
CM31JU	0.447759	51.8337
CM31JW	0.504514	51.8264
CM31JX	0.447738	51.8336
CM31JY	0.447582	51.8326
CM31JZ	0.444471	51.8291
CM31LA	0.449308	51.8307
CM31LB	0.456942	51.8307
CM31LD	0.445268	51.8237
CM31LE	0.445579	51.8208
CM31LF	0.431348	51.8236
CM31LG	0.429326	51.8252
CM31LH	0.434047	51.8258
CM31LJ	0.43069	51.8243
CM31LL	0.428249	51.8264
CM31LN	0.412977	51.8234
CM31LP	0.436741	51.82
CM31LQ	0.433218	51.8241
CM31LR	0.465442	51.8131
CM31LS	0.465442	51.8131
CM31LT	0.430327	51.8238
CM31LU	0.476023	51.7372
CM31LW	0.43263	51.8194
CM31LX	0.495519	51.8149
CM31LY	0.49728	51.8184
CM31LZ	0.498745	51.8205
CM31NA	0.498306	51.8209
CM31NB	0.499665	51.8208
CM31ND	0.503414	51.8241
CM31NE	0.503794	51.8236
CM31NF	0.508483	51.8252
CM31NG	0.508788	51.826
CM31NH	0.507816	51.826
CM31NJ	0.508925	51.8256
CM31NL	0.502985	51.8297
CM31NN	0.507566	51.8288
CM31NP	0.508898	51.8311
CM31NQ	0.507344	51.8245
CM31NR	0.511193	51.833
CM31NS	0.512294	51.8345
CM31NT	0.517827	51.8353
CM31NU	0.507605	51.8269
CM31NW	0.509541	51.828
CM31NX	0.506644	51.8271
CM31NY	0.506335	51.8268
CM31NZ	0.507916	51.8265
CM31PA	0.496658	51.8242
CM31PB	0.494404	51.8247
CM31PD	0.497121	51.8326
CM31PE	0.498654	51.834
CM31PF	0.49393	51.8371
CM31PG	0.487182	51.8303
CM31PH	0.5008	51.8178
CM31PJ	0.501379	51.8143
CM31PL	0.517933	51.8107
CM31PN	0.522556	51.8184
CM31PP	0.52014	51.8216
CM31PQ	0.49301	51.8233
CM31PR	0.515969	51.8249
CM31PS	0.520444	51.8299
CM31PT	0.525705	51.8331
CM31PU	0.526898	51.836
CM31PW	0.522886	51.8162
CM31PX	0.524423	51.8393
CM31PY	0.502846	51.8259
CM31PZ	0.505525	51.842
CM31QA	0.501097	51.843
CM31QB	0.496963	51.8483
CM31QD	0.495674	51.8502
CM31QE	0.495868	51.8566
CM31QF	0.497934	51.8554
CM31QG	0.496979	51.861
CM31QH	0.47788	51.8464
CM31QJ	0.473885	51.8454
CM31QL	0.490805	51.8404
CM31QN	0.497449	51.8414
CM31QP	0.512669	51.842
CM31QQ	0.494154	51.8487
CM31QR	0.509933	51.8121
CM31QS	0.503081	51.8264
CM31QT	0.526523	51.8532
CM31QU	0.526523	51.8532
CM31QW	0.494147	51.841
CM31QX	0.513604	51.8351
CM31QY	0.465442	51.8131
CM31QZ	0.526523	51.8532
CM31RA	0.459095	51.7932
CM31RB	0.459838	51.7917
CM31RD	0.512669	51.842
CM31RE	0.461737	51.8034
CM31RP	0.508433	51.8274
CM31RR	0.508995	51.8271
CM31RS	0.50875	51.8287
CM31RT	0.508911	51.8243
CM31RU	0.509681	51.8285
CM31RX	0.509536	51.8238
CM31SG	0.50812	51.8315
CM31SH	0.509364	51.8327
CM31TG	0.473143	51.8469
CM31WA	0.476023	51.7372
CM31WB	0.476023	51.7372
CM31WJ	0.509536	51.8238
CM31WL	0.509536	51.8238
CM31WN	0.476023	51.7372
CM31WR	0.509536	51.8238
CM31WZ	0.476023	51.7372
CM31XS	0.509536	51.8238
CM31XX	0.476023	51.7372
CM31YQ	0.509536	51.8238
CM31YT	0.476023	51.7372
CM31YZ	0.476023	51.7372
CM32AA	0.586419	51.7877
CM32AB	0.58705	51.7883
CM32AD	0.58587	51.7885
CM32AE	0.594556	51.79
CM32AF	0.58396	51.7916
CM32AG	0.585231	51.7928
CM32AH	0.585421	51.7986
CM32AJ	0.586914	51.7991
CM32AL	0.587145	51.8021
CM32AN	0.576018	51.8049
CM32AP	0.553106	51.812
CM32AQ	0.583715	51.7937
CM32AR	0.553114	51.8127
CM32AS	0.550572	51.8152
CM32AT	0.561856	51.8205
CM32AU	0.565246	51.8219
CM32AW	0.563074	51.8074
CM32AX	0.545812	51.8093
CM32AY	0.537282	51.8152
CM32AZ	0.535331	51.8146
CM32BA	0.532708	51.8157
CM32BB	0.534245	51.8162
CM32BD	0.537237	51.8203
CM32BE	0.541124	51.8322
CM32BF	0.60007	51.7777
CM32BG	0.538646	51.8325
CM32BH	0.543198	51.8316
CM32BJ	0.546293	51.8301
CM32BL	0.558141	51.8333
CM32BN	0.565302	51.8244
CM32BP	0.574575	51.8231
CM32BQ	0.535807	51.8329
CM32BS	0.584729	51.8172
CM32BT	0.571478	51.8139
CM32BU	0.571832	51.8089
CM32BW	0.570047	51.8193
CM32BX	0.554383	51.7905
CM32BY	0.56765	51.7917
CM32BZ	0.556923	51.7856
CM32DA	0.59619	51.7783
CM32DB	0.594882	51.7785
CM32DD	0.593411	51.7789
CM32DE	0.59085	51.7754
CM32DF	0.59482	51.7779
CM32DG	0.589599	51.7759
CM32DH	0.586981	51.7767
CM32DJ	0.588182	51.7775
CM32DL	0.59064	51.7751
CM32DN	0.591493	51.7753
CM32DP	0.59325	51.7753
CM32DQ	0.587865	51.7762
CM32DR	0.594593	51.776
CM32DS	0.593144	51.7775
CM32DT	0.592525	51.7791
CM32DU	0.591911	51.778
CM32DW	0.592528	51.7754
CM32DX	0.592287	51.7798
CM32DY	0.59616	51.7765
CM32DZ	0.595565	51.7768
CM32EA	0.598298	51.7771
CM32EB	0.59412	51.7791
CM32ED	0.599203	51.7788
CM32EE	0.59945	51.7793
CM32EF	0.616586	51.785
CM32EG	0.59996	51.7773
CM32EH	0.59708	51.7764
CM32EJ	0.595672	51.7758
CM32EL	0.594775	51.7741
CM32EN	0.592596	51.7758
CM32EP	0.597287	51.7757
CM32EQ	0.598361	51.7765
CM32ER	0.597275	51.7745
CM32ES	0.596583	51.7743
CM32ET	0.590412	51.7746
CM32EU	0.57807	51.7715
CM32EW	0.593738	51.776
CM32EX	0.568695	51.7746
CM32EY	0.57678	51.7776
CM32EZ	0.577132	51.7802
CM32FA	0.596405	51.773
CM32FQ	0.57816	51.7809
CM32FT	0.59064	51.7751
CM32GA	0.59064	51.7751
CM32GB	0.593228	51.7785
CM32GF	0.59064	51.7751
CM32GQ	0.59064	51.7751
CM32GT	0.59064	51.7751
CM32GZ	0.592745	51.7789
CM32HA	0.594402	51.7747
CM32HB	0.595426	51.7751
CM32HD	0.594263	51.7755
CM32HE	0.597881	51.7772
CM32HF	0.594465	51.7723
CM32HG	0.599891	51.7769
CM32HH	0.601262	51.7757
CM32HJ	0.599349	51.7765
CM32HL	0.600404	51.7757
CM32HN	0.60001	51.7762
CM32HP	0.60264	51.7745
CM32HQ	0.60019	51.7765
CM32HR	0.608546	51.7706
CM32HS	0.603461	51.7734
CM32HT	0.604711	51.7732
CM32HU	0.604979	51.7736
CM32HW	0.601788	51.7745
CM32HX	0.602557	51.7753
CM32HY	0.603117	51.7752
CM32HZ	0.600009	51.7741
CM32JA	0.597405	51.7737
CM32JB	0.597752	51.7747
CM32JD	0.594712	51.7733
CM32JE	0.595434	51.7727
CM32JF	0.606538	51.7725
CM32JG	0.606166	51.7723
CM32JH	0.607983	51.7706
CM32JJ	0.613533	51.7706
CM32JL	0.620452	51.7734
CM32JN	0.623854	51.7733
CM32JP	0.621157	51.7643
CM32JQ	0.607377	51.7707
CM32JR	0.600661	51.7769
CM32JS	0.601763	51.7774
CM32JT	0.602565	51.7767
CM32JU	0.602918	51.7765
CM32JW	0.632736	51.768
CM32JX	0.603725	51.7719
CM32JY	0.604609	51.7727
CM32JZ	0.605356	51.7726
CM32LA	0.592965	51.7742
CM32LB	0.598455	51.771
CM32LD	0.596708	51.7709
CM32LE	0.603938	51.7698
CM32LF	0.592705	51.779
CM32LG	0.591668	51.774
CM32LH	0.596412	51.7723
CM32LJ	0.598915	51.772
CM32LL	0.598179	51.7715
CM32LN	0.596113	51.7719
CM32LP	0.598458	51.7729
CM32LQ	0.590707	51.774
CM32LR	0.599038	51.7731
CM32LS	0.602025	51.7719
CM32LT	0.603344	51.7716
CM32LU	0.609266	51.766
CM32LW	0.600026	51.7714
CM32LX	0.61002	51.764
CM32LY	0.611665	51.7628
CM32LZ	0.60935	51.7631
CM32NA	0.610163	51.7627
CM32NB	0.594868	51.7722
CM32ND	0.608476	51.7646
CM32NE	0.59064	51.7751
CM32NF	0.608436	51.7639
CM32NG	0.606381	51.7632
CM32NH	0.598134	51.7602
CM32NJ	0.606735	51.7651
CM32NL	0.607094	51.7642
CM32NN	0.60544	51.764
CM32NP	0.602	51.7641
CM32NQ	0.603248	51.7629
CM32NR	0.594774	51.7572
CM32NS	0.589686	51.7602
CM32NT	0.585036	51.7612
