pcd	WGS84long	WGS84lat
CM133NB	0.346634	51.5699
CM133ND	0.349329	51.569
CM133NE	0.348502	51.568
CM133NF	0.347579	51.5686
CM133NG	0.346615	51.5681
CM133NH	0.345889	51.5689
CM133NJ	0.344748	51.5691
CM133NL	0.347363	51.5695
CM133NN	0.347009	51.5688
CM133NQ	0.344547	51.5686
CM133NR	0.345003	51.6015
CM133NS	0.345187	51.6023
CM133NT	0.346457	51.6017
CM133NU	0.345663	51.6006
CM133NW	0.332711	51.5911
CM133NX	0.346286	51.6009
CM133NY	0.346978	51.5998
CM133NZ	0.346216	51.5985
CM133PA	0.345394	51.5974
CM133PB	0.348109	51.5968
CM133PD	0.348618	51.5972
CM133PE	0.348751	51.5961
CM133PF	0.349757	51.5966
CM133PG	0.349781	51.5959
CM133PH	0.351203	51.5952
CM133PJ	0.351338	51.5947
CM133PL	0.352027	51.5938
CM133PN	0.354726	51.5913
CM133PP	0.354267	51.5944
CM133PQ	0.332711	51.5911
CM133PR	0.353127	51.5944
CM133PS	0.354531	51.5948
CM133PT	0.354541	51.5955
CM133PU	0.356978	51.5949
CM133PW	0.303623	51.6203
CM133PX	0.35284	51.5953
CM133PY	0.303623	51.6203
CM133PZ	0.350891	51.5964
CM133QA	0.349232	51.597
CM133QB	0.349063	51.5982
CM133QD	0.349145	51.5979
CM133QE	0.332711	51.5911
CM133QF	0.340767	51.6034
CM133QG	0.340767	51.6034
CM133QH	0.334937	51.6074
CM133QJ	0.339744	51.6057
CM133QL	0.340389	51.6067
CM133QN	0.34185	51.6073
CM133QP	0.343459	51.6066
CM133QQ	0.332711	51.5911
CM133QR	0.342349	51.6061
CM133QS	0.342079	51.6059
CM133QT	0.342083	51.6051
CM133QU	0.340909	51.6059
CM133QW	0.342489	51.6122
CM133QX	0.341228	51.6048
CM133QY	0.340484	51.6049
CM133QZ	0.340725	51.6046
CM133RA	0.342251	51.6047
CM133RB	0.343917	51.6034
CM133RD	0.344155	51.6027
CM133RE	0.342765	51.6027
CM133RF	0.342159	51.6027
CM133RG	0.340014	51.6037
CM133RH	0.3352	51.601
CM133RJ	0.333788	51.602
CM133RL	0.340454	51.603
CM133RN	0.342253	51.6023
CM133RP	0.343893	51.6007
CM133RQ	0.33864	51.6033
CM133RR	0.341808	51.6037
CM133RS	0.343326	51.6043
CM133RT	0.343607	51.6025
CM133RU	0.326171	51.6041
CM133RW	0.342552	51.6008
CM133RX	0.311685	51.5995
CM133RY	0.311685	51.5995
CM133RZ	0.316665	51.6003
CM133SA	0.32953	51.5941
CM133SB	0.365438	51.5949
CM133SD	0.369679	51.5943
CM133SE	0.373218	51.5946
CM133SF	0.337211	51.5854
CM133SG	0.376586	51.5899
CM133SH	0.389222	51.5864
CM133SJ	0.389124	51.5826
CM133SL	0.390654	51.579
CM133SN	0.390675	51.575
CM133SP	0.389947	51.5708
CM133SR	0.388212	51.5704
CM133SS	0.385604	51.5697
CM133ST	0.303623	51.6203
CM133SU	0.395921	51.57
CM133SW	0.385154	51.5732
CM133SX	0.395275	51.5692
CM133SY	0.397363	51.5697
CM133SZ	0.343408	51.5692
CM133TA	0.379401	51.5811
CM133TB	0.354027	51.5789
CM133TD	0.36426	51.5792
CM133TE	0.303623	51.6203
CM133TG	0.342096	51.5695
CM133TJ	0.340673	51.5679
CM133TL	0.34158	51.5684
CM133TN	0.342131	51.5685
CM133TP	0.343329	51.5701
CM133TQ	0.341142	51.5697
CM133TR	0.343628	51.5723
CM133TS	0.342673	51.5742
CM133TT	0.342881	51.5763
CM133TU	0.34545	51.5713
CM133TW	0.343101	51.5691
CM133TX	0.347821	51.5713
CM133TY	0.332711	51.5911
CM133TZ	0.341138	51.5685
CM133UA	0.34325	51.5683
CM133UB	0.332711	51.5911
CM133UD	0.303623	51.6203
CM133UE	0.303623	51.6203
CM133UF	0.303623	51.6203
CM133UG	0.303623	51.6203
CM133UH	0.303623	51.6203
CM133UJ	0.29673	51.5993
CM133UL	0.303623	51.6203
CM133UP	0.303623	51.6203
CM133WA	0.303623	51.6203
CM133WB	0.303623	51.6203
CM133WD	0.303623	51.6203
CM133WE	0.303623	51.6203
CM133WF	0.303623	51.6203
CM133WG	0.303623	51.6203
CM133WH	0.303623	51.6203
CM133WJ	0.303623	51.6203
CM133WL	0.303623	51.6203
CM133WN	0.303623	51.6203
CM133WT	0.303623	51.6203
CM133WW	0.303623	51.6203
CM133WX	0.303623	51.6203
CM133WY	0.303623	51.6203
CM133WZ	0.303623	51.6203
CM133XA	0.331713	51.5676
CM133XB	0.303623	51.6203
CM133XD	0.338757	51.5685
CM133XE	0.338742	51.5688
CM133XF	0.338967	51.5684
CM133XG	0.338921	51.5675
CM133XH	0.338921	51.5675
CM133XJ	0.303623	51.6203
CM133XL	0.338742	51.5688
CM133XN	0.338921	51.5675
CM133XP	0.338921	51.5675
CM133XQ	0.338921	51.5675
CM133XR	0.338921	51.5675
CM133XS	0.338742	51.5688
CM133XT	0.303623	51.6203
CM133XU	0.319907	51.5809
CM133XW	0.338742	51.5688
CM133YD	0.346511	51.6014
CM133YE	0.346511	51.6014
CM133YF	0.303623	51.6203
CM133YG	0.303623	51.6203
CM133YP	0.346511	51.6014
CM133YQ	0.346511	51.6014
CM133YT	0.303623	51.6203
CM133YW	0.303623	51.6203
CM13AA	0.447926	51.7217
CM13AB	0.448061	51.722
CM13AD	0.423606	51.7275
CM13AE	0.446959	51.7234
CM13AF	0.448681	51.7255
CM13AG	0.449359	51.7244
CM13AH	0.448428	51.7253
CM13AJ	0.448379	51.7244
CM13AL	0.447904	51.7231
CM13AN	0.449359	51.7244
CM13AP	0.449777	51.7235
CM13AQ	0.447847	51.724
CM13AR	0.453431	51.7252
CM13AS	0.448234	51.7217
CM13AT	0.44948	51.7258
CM13AU	0.46275	51.7315
CM13AW	0.476023	51.7372
CM13AX	0.412383	51.7288
CM13AY	0.422976	51.7273
CM13AZ	0.423606	51.7275
CM13BA	0.449375	51.7236
CM13BB	0.44809	51.725
CM13BD	0.448379	51.7244
CM13BE	0.450101	51.7215
CM13BF	0.44968	51.7217
CM13BG	0.452199	51.7233
CM13BH	0.452401	51.7214
CM13BJ	0.44597	51.7262
CM13BL	0.456531	51.726
CM13BN	0.455709	51.7261
CM13BP	0.446783	51.7271
CM13BQ	0.452365	51.7245
CM13BS	0.451651	51.7263
CM13BT	0.444352	51.7279
CM13BU	0.451688	51.7267
CM13BW	0.455522	51.7275
CM13BX	0.454761	51.7265
CM13BY	0.450039	51.7206
CM13BZ	0.44515	51.7285
CM13DA	0.446376	51.7281
CM13DB	0.446107	51.7306
CM13DD	0.445659	51.7304
CM13DE	0.445196	51.7304
CM13DF	0.444405	51.7313
CM13DG	0.444464	51.7303
CM13DH	0.446733	51.7288
CM13DJ	0.448688	51.728
CM13DL	0.445033	51.7293
CM13DN	0.444428	51.7296
CM13DP	0.448009	51.7224
CM13DQ	0.446705	51.7302
CM13DR	0.446591	51.7248
CM13DS	0.447343	51.7291
CM13DT	0.426375	51.73
CM13DU	0.427491	51.7308
CM13DW	0.445535	51.7254
CM13DX	0.425607	51.73
CM13DY	0.425586	51.7304
CM13DZ	0.430019	51.7307
CM13EA	0.431882	51.7308
CM13EB	0.428807	51.7316
CM13ED	0.430007	51.7318
CM13EE	0.428877	51.7321
CM13EF	0.427765	51.7321
CM13EG	0.427123	51.732
CM13EH	0.426695	51.7324
CM13EJ	0.423122	51.732
CM13EL	0.422576	51.7323
CM13EN	0.427041	51.7292
CM13EP	0.429891	51.7302
CM13EQ	0.42558	51.7322
CM13ER	0.42837	51.7294
CM13ES	0.425851	51.7294
CM13ET	0.440207	51.7289
CM13EU	0.439612	51.7289
CM13EW	0.433272	51.7311
CM13EX	0.431781	51.73
CM13EY	0.431351	51.7296
CM13EZ	0.430944	51.7282
CM13FA	0.42972	51.7275
CM13FB	0.500548	51.7427
CM13FD	0.432337	51.7301
CM13FE	0.414376	51.7233
CM13FF	0.432337	51.7301
CM13FG	0.476023	51.7372
CM13GA	0.430853	51.7314
CM13GD	0.429937	51.7273
CM13GE	0.500548	51.7427
CM13GF	0.458085	51.7266
CM13GG	0.458636	51.7261
CM13GH	0.457714	51.7273
CM13GJ	0.424577	51.7272
CM13GL	0.458282	51.7268
CM13GN	0.458496	51.7275
CM13GP	0.45674	51.7277
CM13GQ	0.476023	51.7372
CM13GR	0.456813	51.728
CM13GS	0.459897	51.7285
CM13GT	0.429937	51.7273
CM13GU	0.457154	51.7274
CM13GW	0.459389	51.7285
CM13GX	0.476023	51.7372
CM13GY	0.456648	51.7268
CM13GZ	0.456905	51.727
CM13HA	0.476023	51.7372
CM13HB	0.429627	51.7282
CM13HD	0.426805	51.7266
CM13HE	0.425199	51.7261
CM13HF	0.424467	51.7252
CM13HG	0.423326	51.7247
CM13HH	0.427019	51.7247
CM13HJ	0.426688	51.7242
CM13HL	0.427348	51.726
CM13HN	0.426401	51.7256
CM13HP	0.429746	51.7253
CM13HQ	0.427703	51.725
CM13HR	0.426714	51.7263
CM13HS	0.426499	51.7252
CM13HT	0.427433	51.7246
CM13HU	0.428322	51.7285
CM13HW	0.429852	51.7259
CM13HX	0.428322	51.7285
CM13HY	0.428805	51.7294
CM13HZ	0.42477	51.7268
CM13JA	0.421812	51.727
CM13JB	0.415702	51.7273
CM13JD	0.428764	51.7292
CM13JE	0.427734	51.7272
CM13JF	0.426149	51.7274
CM13JG	0.427001	51.7284
CM13JH	0.420466	51.7283
CM13JJ	0.418712	51.7283
CM13JL	0.417646	51.7276
CM13JN	0.41583	51.7278
CM13JP	0.420608	51.728
CM13JQ	0.420783	51.7275
CM13JR	0.416156	51.7282
CM13JS	0.419407	51.7275
CM13JT	0.415067	51.7276
CM13JU	0.413874	51.7275
CM13JW	0.414157	51.7279
CM13JX	0.413177	51.7277
CM13JY	0.425455	51.7277
CM13JZ	0.425836	51.7283
CM13LA	0.422976	51.7273
CM13LB	0.426779	51.7267
CM13LD	0.423885	51.7267
CM13LE	0.422049	51.7276
CM13LF	0.422388	51.7288
CM13LG	0.423573	51.7304
CM13LH	0.418073	51.7288
CM13LJ	0.423682	51.7284
CM13LL	0.42463	51.7282
CM13LN	0.425419	51.7289
CM13LP	0.421139	51.729
CM13LQ	0.423668	51.73
CM13LR	0.419404	51.7288
CM13LS	0.422306	51.7278
CM13LT	0.423075	51.727
CM13LU	0.441292	51.7273
CM13LW	0.423363	51.7292
CM13LX	0.476023	51.7372
CM13LY	0.416484	51.7289
CM13LZ	0.422976	51.7273
CM13NA	0.423621	51.731
CM13NB	0.420586	51.7298
CM13ND	0.418476	51.7301
CM13NE	0.417647	51.7298
CM13NF	0.414831	51.7294
CM13NG	0.412833	51.7283
CM13NH	0.414282	51.7286
CM13NJ	0.411936	51.7267
CM13NL	0.412171	51.7287
CM13NN	0.411501	51.7297
CM13NP	0.410486	51.7288
CM13NQ	0.412142	51.7278
CM13NR	0.41093	51.7296
CM13NS	0.41137	51.7286
CM13NT	0.401129	51.728
CM13NU	0.422771	51.7314
CM13NW	0.410459	51.73
CM13NX	0.416996	51.7303
CM13NY	0.411197	51.7289
CM13NZ	0.407224	51.7277
CM13PA	0.413389	51.7309
CM13PB	0.407356	51.7313
CM13PD	0.418366	51.7308
CM13PE	0.416036	51.7314
CM13PF	0.41769	51.7314
CM13PG	0.476023	51.7372
CM13PH	0.414051	51.7207
CM13PJ	0.419292	51.7172
CM13PL	0.416979	51.7181
CM13PN	0.417091	51.7099
CM13PP	0.408451	51.7246
CM13PQ	0.411144	51.7279
CM13PR	0.407906	51.7242
CM13PS	0.404782	51.7229
CM13PT	0.400964	51.7197
CM13PU	0.40003	51.7198
CM13PW	0.411644	51.7264
CM13PX	0.391633	51.7149
CM13PY	0.388457	51.714
CM13PZ	0.386927	51.7143
CM13QA	0.386575	51.7137
CM13QB	0.476023	51.7372
CM13QD	0.390569	51.7167
CM13QE	0.386807	51.7137
CM13QF	0.385928	51.7086
CM13QG	0.377532	51.7122
CM13QH	0.374228	51.711
CM13QJ	0.368162	51.7115
CM13QL	0.370323	51.7061
CM13QN	0.37114	51.7084
CM13QP	0.358466	51.7083
CM13QQ	0.357433	51.702
CM13QR	0.355277	51.7012
CM13QS	0.364255	51.7077
CM13QT	0.364125	51.7052
CM13QU	0.364503	51.703
CM13QW	0.3756	51.712
CM13QX	0.365217	51.702
CM13QY	0.365049	51.7018
CM13QZ	0.364167	51.701
CM13RA	0.365162	51.7004
CM13RB	0.367586	51.7013
CM13RD	0.389429	51.7137
CM13RE	0.390459	51.7121
CM13RF	0.407828	51.7118
CM13RG	0.37196	51.71
CM13RH	0.372709	51.7099
CM13RJ	0.422965	51.7274
CM13RL	0.44012	51.7217
CM13RN	0.441148	51.7257
CM13RP	0.428599	51.735
CM13RQ	0.377088	51.7125
CM13RR	0.42814	51.7369
CM13RS	0.427394	51.7363
CM13RT	0.430558	51.7407
CM13RU	0.43473	51.741
CM13RW	0.456058	51.7264
CM13RX	0.500548	51.7427
CM13RY	0.42735	51.7411
CM13RZ	0.425339	51.7415
CM13SA	0.407372	51.7452
CM13SB	0.416205	51.7394
CM13SD	0.404	51.7349
CM13SE	0.392029	51.7353
CM13SF	0.39029	51.7369
CM13SG	0.387973	51.7394
CM13SH	0.370566	51.7309
CM13SJ	0.37264	51.726
CM13SL	0.372296	51.7313
CM13SN	0.372569	51.7216
CM13SP	0.375044	51.7224
CM13SQ	0.379726	51.7371
CM13SR	0.377789	51.7231
CM13SS	0.430416	51.7354
CM13ST	0.415481	51.74
CM13SU	0.420463	51.7407
CM13SW	0.440207	51.7289
CM13SX	0.464346	51.7403
CM13SY	0.500548	51.7427
CM13SZ	0.445982	51.7256
CM13TA	0.448379	51.7244
CM13TB	0.448379	51.7244
CM13TD	0.449205	51.7261
CM13TE	0.448282	51.7226
CM13TF	0.449205	51.7261
CM13TG	0.448282	51.7226
CM13TH	0.448498	51.721
CM13TJ	0.423606	51.7275
CM13TL	0.447103	51.7231
CM13TN	0.448137	51.7199
CM13TP	0.449676	51.7222
CM13TQ	0.451165	51.7256
CM13TR	0.452401	51.7214
CM13TS	0.448234	51.7217
CM13TT	0.448282	51.7226
CM13TU	0.451769	51.7204
CM13TW	0.448185	51.7208
CM13TX	0.423606	51.7275
CM13TY	0.500548	51.7427
CM13TZ	0.446787	51.7218
CM13UA	0.449513	51.7205
CM13UB	0.450996	51.7203
CM13UD	0.450002	51.7207
CM13UE	0.476023	51.7372
CM13UF	0.422976	51.7273
CM13UG	0.45094	51.7212
CM13UH	0.476023	51.7372
CM13UJ	0.459853	51.7224
CM13UL	0.459853	51.7224
CM13UP	0.500548	51.7427
CM13UQ	0.423606	51.7275
CM13UR	0.476023	51.7372
CM13US	0.428046	51.7252
CM13UT	0.476023	51.7372
CM13UU	0.476023	51.7372
CM13UX	0.476023	51.7372
CM13UY	0.422976	51.7273
CM13UZ	0.476023	51.7372
CM13WA	0.476023	51.7372
CM13WB	0.422976	51.7273
CM13WD	0.476023	51.7372
CM13WE	0.422965	51.7274
CM13WF	0.422976	51.7273
CM13WG	0.476023	51.7372
CM13WH	0.427734	51.7272
CM13WJ	0.476023	51.7372
CM13WL	0.476023	51.7372
CM13WN	0.459853	51.7224
CM13WP	0.476023	51.7372
CM13WQ	0.455046	51.7262
CM13WR	0.405377	51.7114
CM13WS	0.358786	51.7013
CM13WT	0.431398	51.7402
CM13WU	0.476023	51.7372
CM13WW	0.476023	51.7372
CM13WX	0.500548	51.7427
CM13WY	0.500548	51.7427
CM13WZ	0.476023	51.7372
CM13XB	0.476023	51.7372
CM13XZ	0.500548	51.7427
CM13YA	0.426679	51.7313
CM13YB	0.500548	51.7427
CM13YE	0.426679	51.7313
CM13YF	0.476023	51.7372
CM13YP	0.426679	51.7313
CM13YQ	0.426679	51.7313
CM13YW	0.476023	51.7372
CM13YX	0.476023	51.7372
CM13YZ	0.426679	51.7313
CM144AA	0.303623	51.6203
CM144AB	0.30474	51.6206
CM144AD	0.299657	51.6192
CM144AE	0.304788	51.6207
CM144AF	0.303623	51.6203
CM144AG	0.304658	51.6202
CM144AH	0.293214	51.6141
CM144AJ	0.302737	51.6202
CM144AL	0.298724	51.6191
CM144AN	0.301244	51.6198
CM144AP	0.299394	51.6195
CM144AQ	0.296688	51.6145
CM144AR	0.298724	51.6191
CM144AS	0.29777	51.6191
CM144AT	0.2956	51.6184
CM144AU	0.296022	51.6145
CM144AW	0.300616	51.6196
CM144AX	0.299723	51.6194
CM144AY	0.296115	51.6143
CM144AZ	0.30006	51.6195
CM144BA	0.300923	51.6191
CM144BB	0.296635	51.6143
CM144BD	0.301534	51.6178
CM144BE	0.301067	51.6183
CM144BG	0.300182	51.6193
CM144BH	0.302075	51.6179
CM144BJ	0.301434	51.6193
CM144BL	0.302558	51.6181
CM144BN	0.30376	51.6184
CM144BP	0.303107	51.6189
CM144BQ	0.296768	51.6187
CM144BS	0.302821	51.6184
CM144BT	0.303948	51.6193
CM144BU	0.303239	51.6187
CM144BW	0.302541	51.6186
CM144BX	0.302253	51.6194
CM144BY	0.301267	51.6188
CM144BZ	0.295489	51.6145
CM144DA	0.295151	51.6141
CM144DB	0.304296	51.6201
CM144DD	0.295724	51.6143
CM144DE	0.304301	51.6202
CM144DF	0.305505	51.6195
CM144DG	0.295188	51.6143
CM144DH	0.303623	51.6203
CM144DJ	0.298341	51.6181
CM144DL	0.295627	51.6141
CM144DN	0.296176	51.6141
CM144DP	0.298947	51.6169
CM144DQ	0.297148	51.6145
CM144DR	0.299248	51.616
CM144DS	0.298247	51.6182
CM144DT	0.294629	51.6144
CM144DU	0.29972	51.6165
CM144DW	0.298933	51.6178
CM144DX	0.299865	51.6162
CM144DY	0.294252	51.6146
CM144DZ	0.298952	51.6185
CM144EA	0.299858	51.6152
CM144EB	0.304019	51.6204
CM144ED	0.298976	51.6204
CM144EE	0.299248	51.616
CM144EF	0.299014	51.6148
CM144EG	0.299239	51.615
CM144EH	0.299146	51.6203
CM144EJ	0.299097	51.6145
CM144EL	0.297633	51.6144
CM144EN	0.298628	51.614
CM144EP	0.299835	51.6202
CM144EQ	0.299248	51.616
CM144ER	0.293233	51.6145
CM144ES	0.304906	51.6202
CM144ET	0.293264	51.6148
CM144EU	0.292617	51.6152
CM144EW	0.300095	51.6136
CM144EX	0.304601	51.6176
CM144EY	0.305903	51.6191
CM144EZ	0.293835	51.6267
CM144FA	0.301974	51.6182
CM144FB	0.2997	51.6195
CM144FD	0.2997	51.6195
CM144FE	0.301817	51.618
CM144FF	0.303623	51.6203
CM144FH	0.300602	51.6185
CM144FJ	0.297451	51.617
CM144FL	0.290312	51.6242
CM144FP	0.301307	51.6167
CM144FQ	0.290597	51.6244
CM144FR	0.282155	51.6154
CM144FS	0.305203	51.6189
CM144FT	0.290372	51.6239
CM144FU	0.282155	51.6154
CM144FW	0.303239	51.6187
CM144FX	0.303623	51.6203
CM144FY	0.300975	51.6156
CM144FZ	0.296233	51.627
CM144GA	0.30246	51.619
CM144GB	0.30246	51.619
CM144GD	0.303107	51.6189
CM144GE	0.303623	51.6203
CM144GF	0.303623	51.6203
CM144GG	0.303623	51.6203
CM144GH	0.303623	51.6203
CM144GN	0.295797	51.6252
CM144GP	0.303623	51.6203
CM144GQ	0.303623	51.6203
CM144GR	0.303623	51.6203
CM144GS	0.303623	51.6203
CM144GT	0.288852	51.6227
CM144GU	0.290866	51.6231
CM144GW	0.301358	51.6155
CM144GX	0.306715	51.618
CM144HA	0.3009	51.6164
CM144HB	0.305861	51.618
CM144HD	0.303471	51.6181
CM144HE	0.30072	51.6163
CM144HF	0.305372	51.6186
CM144HG	0.29979	51.6142
CM144HH	0.300461	51.614
CM144HJ	0.301418	51.6144
CM144HL	0.300605	51.6143
CM144HN	0.301097	51.6152
CM144HP	0.303376	51.6145
CM144HQ	0.290018	51.6229
CM144HR	0.303968	51.6142
CM144HS	0.304609	51.6152
CM144HT	0.302522	51.6151
CM144HU	0.303869	51.6154
CM144HW	0.301592	51.6158
CM144HX	0.303748	51.6159
CM144HY	0.301906	51.6143
CM144HZ	0.30214	51.6161
CM144JA	0.302871	51.6168
CM144JB	0.305389	51.6141
CM144JD	0.301774	51.6171
CM144JE	0.291044	51.6152
CM144JF	0.308209	51.6158
CM144JG	0.309029	51.6175
CM144JH	0.308331	51.6171
CM144JJ	0.305941	51.6155
CM144JL	0.309501	51.614
CM144JN	0.307208	51.6143
CM144JP	0.28931	51.6229
CM144JQ	0.289659	51.6233
CM144JR	0.298039	51.6181
CM144JS	0.297596	51.6176
CM144JT	0.296331	51.6172
CM144JU	0.296135	51.6165
CM144JW	0.303623	51.6203
CM144JX	0.296766	51.6186
CM144JY	0.29059	51.6142
CM144JZ	0.295381	51.6181
CM144LA	0.293434	51.6165
CM144LB	0.295969	51.616
CM144LD	0.295782	51.6155
CM144LE	0.298056	51.6164
CM144LF	0.297905	51.614
CM144LG	0.29705	51.6154
CM144LH	0.297497	51.6148
CM144LJ	0.303623	51.6203
CM144LL	0.306705	51.6189
CM144LN	0.298245	51.615
CM144LP	0.29893	51.6152
CM144LQ	0.295594	51.6149
CM144LR	0.29842	51.6159
CM144LS	0.307015	51.6188
CM144LT	0.300361	51.6172
CM144LU	0.300266	51.6182
CM144LW	0.297886	51.6154
CM144LX	0.29989	51.6156
CM144LY	0.299248	51.616
CM144LZ	0.291246	51.6149
CM144NA	0.292826	51.6176
CM144NB	0.287677	51.6146
CM144ND	0.288799	51.6154
CM144NE	0.289277	51.614
CM144NF	0.289715	51.6137
CM144NG	0.2862	51.6145
CM144NH	0.286133	51.6152
CM144NJ	0.284244	51.6147
CM144NL	0.286019	51.6158
CM144NN	0.283306	51.615
CM144NP	0.277336	51.6129
CM144NQ	0.289126	51.6135
CM144NR	0.278667	51.6126
CM144NS	0.278036	51.6127
CM144NT	0.303623	51.6203
CM144NU	0.28317	51.6131
CM144NW	0.300286	51.6165
CM144NX	0.282687	51.6133
CM144NY	0.277729	51.6132
CM144NZ	0.283901	51.6139
CM144PA	0.28663	51.6136
CM144PB	0.285047	51.614
CM144PD	0.286544	51.6142
CM144PE	0.303623	51.6203
CM144PF	0.303623	51.6203
CM144PG	0.277247	51.6134
CM144PH	0.278267	51.6119
CM144PJ	0.279324	51.6113
CM144PL	0.280455	51.6126
CM144PN	0.281758	51.6124
CM144PP	0.278137	51.6122
CM144PQ	0.297755	51.6196
CM144PR	0.279324	51.6131
CM144PS	0.278527	51.6136
CM144PT	0.277716	51.6141
CM144PU	0.278406	51.6152
CM144PW	0.303623	51.6203
CM144PX	0.277762	51.6153
CM144PY	0.276492	51.6151
CM144PZ	0.27924	51.616
CM144QA	0.27953	51.6169
CM144QB	0.280596	51.6171
CM144QD	0.28181	51.6171
CM144QE	0.303623	51.6203
CM144QF	0.303623	51.6203
CM144QG	0.289473	51.6164
CM144QH	0.303623	51.6203
CM144QJ	0.294593	51.6177
CM144QL	0.290904	51.617
CM144QN	0.303623	51.6203
CM144QP	0.291976	51.6188
CM144QQ	0.284914	51.6182
CM144QR	0.285163	51.616
CM144QS	0.278351	51.6133
CM144QT	0.285892	51.6164
CM144QU	0.28717	51.6171
CM144QW	0.288486	51.6166
CM144QX	0.285604	51.6179
CM144QY	0.284472	51.6169
CM144QZ	0.282859	51.6159
CM144RA	0.280957	51.6151
CM144RB	0.280289	51.6153
CM144RD	0.307319	51.6182
CM144RE	0.297755	51.6196
CM144RF	0.307483	51.618
CM144RG	0.304758	51.6213
CM144RH	0.302808	51.6207
CM144RJ	0.293763	51.6273
CM144RL	0.296476	51.6258
CM144RN	0.303117	51.6208
CM144RP	0.301272	51.6203
CM144RQ	0.303623	51.6203
CM144RR	0.300643	51.6202
CM144RS	0.298528	51.6178
CM144RT	0.303623	51.6203
CM144RU	0.300616	51.6202
CM144RW	0.301654	51.6205
CM144RX	0.299137	51.6198
CM144RY	0.303623	51.6203
CM144RZ	0.298138	51.6195
CM144SA	0.297071	51.6193
CM144SB	0.2991	51.6157
CM144SD	0.295203	51.6189
CM144SE	0.303623	51.6203
CM144SF	0.297613	51.6265
CM144SG	0.303623	51.6203
CM144SH	0.303623	51.6203
CM144SJ	0.307206	51.6186
CM144SL	0.303623	51.6203
CM144SN	0.297755	51.6196
CM144SP	0.298121	51.6197
CM144SQ	0.303623	51.6203
CM144SR	0.29771	51.6202
CM144SS	0.299319	51.6211
CM144ST	0.300235	51.6221
CM144SU	0.298684	51.6212
CM144SW	0.295165	51.6261
CM144SX	0.296568	51.6199
CM144SY	0.303623	51.6203
CM144SZ	0.303623	51.6203
CM144TA	0.296466	51.6196
CM144TB	0.295404	51.6194
CM144TD	0.295698	51.6198
CM144TE	0.294625	51.6197
CM144TF	0.303623	51.6203
CM144TG	0.294614	51.6201
CM144TH	0.295442	51.6208
CM144TJ	0.296941	51.6213
CM144TL	0.294707	51.6219
CM144TN	0.293829	51.622
CM144TP	0.292344	51.6223
CM144TQ	0.303623	51.6203
CM144TR	0.303623	51.6203
CM144TS	0.291804	51.6234
CM144TT	0.293291	51.6225
CM144TU	0.295179	51.6221
CM144TW	0.303623	51.6203
CM144TX	0.298116	51.6222
CM144TY	0.295331	51.6271
CM144TZ	0.303623	51.6203
CM144UA	0.299032	51.6252
CM144UB	0.297904	51.6249
CM144UD	0.296316	51.6246
CM144UE	0.294781	51.6243
CM144UF	0.29331	51.6235
CM144UG	0.297576	51.6244
CM144UH	0.299068	51.6245
CM144UJ	0.298057	51.6239
CM144UL	0.296103	51.6238
CM144UN	0.295029	51.6237
CM144UP	0.29912	51.6235
CM144UQ	0.29833	51.6244
CM144UR	0.298299	51.6233
CM144US	0.303623	51.6203
CM144UT	0.297175	51.6233
CM144UU	0.296316	51.6229
CM144UW	0.293778	51.623
CM144UX	0.2984	51.6227
CM144UY	0.299836	51.6222
CM144UZ	0.301418	51.6229
CM144WA	0.299097	51.6145
CM144WB	0.294154	51.6261
CM144WD	0.293678	51.6259
CM144WE	0.293408	51.6257
CM144WF	0.303623	51.6203
CM144WG	0.29477	51.6255
CM144WH	0.303623	51.6203
CM144WJ	0.303623	51.6203
CM144WL	0.303623	51.6203
CM144WN	0.303623	51.6203
CM144WP	0.303623	51.6203
CM144WQ	0.302663	51.6221
CM144WT	0.303623	51.6203
CM144WU	0.303623	51.6203
CM144WY	0.296888	51.6254
CM144WZ	0.303623	51.6203
CM144XA	0.301649	51.6235
CM144XB	0.301763	51.624
CM144XD	0.302422	51.6236
CM144XE	0.302478	51.623
CM144XF	0.299943	51.6252
CM144XG	0.301238	51.6222
CM144XH	0.300609	51.6218
CM144XJ	0.297207	51.6262
CM144XL	0.294732	51.6193
CM144XN	0.301866	51.6215
CM144XP	0.298974	51.626
CM144XQ	0.300831	51.6222
CM144XR	0.299938	51.624
CM144XS	0.300526	51.6241
CM144XT	0.303623	51.6203
CM144XU	0.292292	51.627
CM144XW	0.299531	51.6256
CM144XX	0.291791	51.6257
CM144XY	0.290885	51.6252
CM144XZ	0.289822	51.6251
CM144YA	0.288019	51.6254
CM144YB	0.288273	51.6261
CM144YD	0.288701	51.6272
CM144YE	0.290534	51.6283
CM144YF	0.290101	51.6283
CM144YG	0.290486	51.6271
CM144YH	0.289515	51.6273
CM144YJ	0.290034	51.6267
CM144YL	0.28912	51.626
CM144YN	0.29127	51.6265
CM144YP	0.291382	51.6282
CM144YQ	0.290001	51.6272
CM144YR	0.291611	51.6279
CM144YS	0.289464	51.6248
CM144YT	0.299726	51.6175
CM144YU	0.299518	51.6159
CM144YX	0.299427	51.6141
CM144YY	0.299427	51.6141
CM144YZ	0.299424	51.6172
CM144ZB	0.303623	51.6203
CM144ZD	0.303623	51.6203
CM144ZE	0.303623	51.6203
CM144ZF	0.303623	51.6203
CM144ZG	0.303623	51.6203
